sigma,omega,fdm_s1,fdm_cut_N1,fdm_cut_N3,fdm_full,M_cut_N1,binds_N1,M_cut_N3,binds_N3,file
701.7038,119.3777,0.0068430526334555,0.04057687136253664,0.030168785474106275,0.06159721102573982,11628760000.0,abundance,3370858000.0,abundance,sigma701.7038_W119.3777_l1e-09_h1e+01.txt
701.7038,14.25103,0.0067370411304587,0.0159289606002545,0.015400017914880612,0.01663756752694001,427975700.0,abundance,283240100.0,abundance,sigma701.7038_W14.25103_l1e-04_h1e+06.txt
701.7038,14.25103,0.0067370509742021,0.0159289606002545,0.015400017914880612,0.01663756752694001,427975700.0,abundance,283240100.0,abundance,sigma701.7038_W14.25103_l1e-09_h1e+01.txt
701.7038,1.701254,0.0014227956768358,0.0009502581331196576,0.0009480315309314635,0.0009514177117265761,618688.5,abundance,434450.0,abundance,sigma701.7038_W1.701254_l1e-04_h1e+06.txt
701.7038,1.701254,0.0014228046433274,0.0009502581331196576,0.0009480315309314635,0.0009514177117265761,618688.5,abundance,434450.0,abundance,sigma701.7038_W1.701254_l1e-09_h1e+01.txt
701.7038,242.4462,0.006845006890032,0.0396452209395321,0.029796242000286237,0.06117843256288273,11628760000.0,abundance,3370858000.0,abundance,sigma701.7038_W242.4462_l1e-04_h1e+06.txt
701.7038,28.94266,0.006816516665807,0.027460889108661096,0.02559187638670637,0.03257673188233919,2230880000.0,abundance,1476427000.0,abundance,sigma701.7038_W28.94266_l1e-04_h1e+06.txt
701.7038,28.94266,0.0068165018381401,0.027460889108661096,0.02559187638670637,0.03257673188233919,2230880000.0,abundance,1476427000.0,abundance,sigma701.7038_W28.94266_l1e-09_h1e+01.txt
701.7038,3.455107,0.0041523596542582,0.0030620697455184505,0.0030505677688360865,0.00306829874001038,7610213.0,abundance,5207751.0,abundance,sigma701.7038_W3.455107_l1e-04_h1e+06.txt
701.7038,3.455107,0.0041523689810909,0.0030620697455184505,0.0030505677688360865,0.00306829874001038,7610213.0,abundance,5207751.0,abundance,sigma701.7038_W3.455107_l1e-09_h1e+01.txt
701.7038,492.3883,0.0068453593676831,0.03943996140527629,0.029751786732214316,0.061025255933638695,11628760000.0,abundance,3370858000.0,abundance,sigma701.7038_W492.3883_l1e-04_h1e+06.txt
701.7038,58.78016,0.0068368613484026,0.038511616723082814,0.031464111021313926,0.05526511336799004,7696071000.0,abundance,3370858000.0,abundance,sigma701.7038_W58.78016_l1e-04_h1e+06.txt
701.7038,58.78016,0.0068368541260533,0.038511616723082814,0.031464111021313926,0.05526511336799004,7696071000.0,abundance,3370858000.0,abundance,sigma701.7038_W58.78016_l1e-09_h1e+01.txt
701.7038,7.017038,0.0062108484536689,0.007691398839605172,0.007597615623429167,0.007762594846253577,63464960.0,abundance,42340490.0,abundance,sigma701.7038_W7.017038_l1e-04_h1e+06.txt
701.7038,7.017038,0.0062108601168486,0.007691398839605172,0.007597615623429167,0.007762594846253577,63464960.0,abundance,42340490.0,abundance,sigma701.7038_W7.017038_l1e-09_h1e+01.txt
704.5959,0.3352511,2.880249427979721e-05,1.9254178244590344e-05,1.924554860379002e-05,1.9257938044377667e-05,2356.337,abundance,1757.694,abundance,sigma704.5959_W0.3352511_l1e-02_h1e+06.txt
7069.979,0.1223546,0.0013365860036528,0.000892911458132444,0.0008929046978410231,0.0008929134227968244,1147.944,abundance,869.9576,abundance,sigma7069.979_W0.1223546_l1e-04_h1e+06.txt
70.7599,1.320567,1.786066370224451e-07,1.1040215002562448e-07,9.635834444263267e-08,1.1964923008546682e-07,7082.113,abundance,3738.999,abundance,sigma70.7599_W1.320567_l1e-04_h1e+06.txt
7097.484,0.1207508,0.0013165920116515,0.0008795636758262025,0.0008795572504538072,0.0008795655538699305,1100.87,abundance,834.707,abundance,sigma7097.484_W0.1207508_l1e-04_h1e+06.txt
7.11272,0.2835209,7.97051499150387e-19,5.35685108279012e-19,5.35685108279012e-19,5.35685108279012e-19,2613.983,array_max,2613.983,array_max,sigma7.11272_W0.2835209_l1e-04_h1e+06.txt
71.17853,0.01,1.3689487957841502e-20,2.505439040041052e-20,2.505439040041052e-20,2.505439040041052e-20,0.06401112,array_max,0.06401112,array_max,sigma71.17853_W0.01_l1e-04_h1e+06.txt
7147.70577,0.016155981,1.143506968561922e-05,8.042722489332142e-06,8.042718053790322e-06,8.042724033276112e-06,0.7048767,abundance,0.5772502,abundance,sigma7147.70577_W0.016155981_l1e-04_h1e+06.txt
7147.70577,0.01,2.130886662389468e-06,1.7406941605896056e-06,1.7406941605896056e-06,1.7406944472371112e-06,0.1168771,abundance,0.1168771,abundance,sigma7147.70577_W0.01_l1e-04_h1e+06.txt
7147.70577,0.0261015722,4.690462517637628e-05,3.176709250578193e-05,3.1767077320959845e-05,3.1767096932611056e-05,4.61103,abundance,3.70656,abundance,sigma7147.70577_W0.0261015722_l1e-04_h1e+06.txt
7147.70577,0.0421696503,0.0001594328271908,0.00010691887301701446,0.00010691873792063408,0.00010691890927073911,25.27924,abundance,19.94966,abundance,sigma7147.70577_W0.0421696503_l1e-04_h1e+06.txt
7147.70577,0.0681292069,0.0004602986222214,0.00030781838337901816,0.0003078175415895985,0.0003078186313232846,142.6498,abundance,110.5308,abundance,sigma7147.70577_W0.0681292069_l1e-04_h1e+06.txt
7147.70577,0.110069417,0.0011380123516504,0.000760341993579733,0.0007603382273681134,0.0007603429625404373,830.604,abundance,631.9385,abundance,sigma7147.70577_W0.110069417_l1e-04_h1e+06.txt
7147.70577,0.177827941,0.0024413680072805,0.0016305915113234404,0.0016305762128367542,0.0016305951540593788,4929.062,abundance,3683.027,abundance,sigma7147.70577_W0.177827941_l1e-04_h1e+06.txt
7147.70577,0.287298483,0.0045849897379118,0.003061842634355475,0.0030616746874435924,0.0030618867224734845,22226.23,abundance,16310.71,abundance,sigma7147.70577_W0.287298483_l1e-04_h1e+06.txt
7147.70577,0.464158883,0.0076624646061977,0.005116271673900029,0.005116271673900029,0.005116731047141973,99202.17,abundance,99202.17,abundance,sigma7147.70577_W0.464158883_l1e-04_h1e+06.txt
7147.70577,0.749894209,0.0116181457654672,0.007757344728784755,0.00775434588912794,0.007758334031335811,612107.3,abundance,433495.0,abundance,sigma7147.70577_W0.749894209_l1e-04_h1e+06.txt
7147.70577,1000.0,0.0173211736090011,0.04640386398848471,0.036643580488662134,0.06753257728900836,11628760000.0,abundance,3370858000.0,abundance,sigma7147.70577_W1000.0_l1e-04_h1e+06.txt
7147.70577,1.21152766,0.0161804309412787,0.010913441030808126,0.010897782168403926,0.010919710571014271,2724049.0,abundance,1895389.0,abundance,sigma7147.70577_W1.21152766_l1e-04_h1e+06.txt
7147.70577,13.3352143,0.0173353465018367,0.03937345538644783,0.034224908790072256,0.04414039143399427,3370858000.0,abundance,1476427000.0,abundance,sigma7147.70577_W13.3352143_l1e-04_h1e+06.txt
7147.70577,146.779927,0.0173214261539061,0.046343621898314064,0.03659990229790945,0.06801229204152931,11628760000.0,abundance,3370858000.0,abundance,sigma7147.70577_W146.779927_l1e-04_h1e+06.txt
7147.70577,1.95734178,0.0186960893121486,0.014574148813474306,0.014574148813474306,0.014607068463602987,11828260.0,abundance,11828260.0,abundance,sigma7147.70577_W1.95734178_l1e-04_h1e+06.txt
7147.70577,21.5443469,0.0173239091582202,0.04580093636712925,0.03824151163283027,0.059940028719640395,7696071000.0,abundance,3370858000.0,abundance,sigma7147.70577_W21.5443469_l1e-04_h1e+06.txt
7147.70577,237.137371,0.0173208074897893,0.046396678410530995,0.03668801929897485,0.06782925858520303,11628760000.0,abundance,3370858000.0,abundance,sigma7147.70577_W237.137371_l1e-04_h1e+06.txt
7147.70577,3.16227766,0.0182541973454044,0.018866274390496013,0.018866274390496013,0.019010211062613032,50598130.0,abundance,50598130.0,abundance,sigma7147.70577_W3.16227766_l1e-04_h1e+06.txt
7147.70577,34.8070059,0.0173207770895286,0.04719152737373712,0.03660217353134961,0.06799027542937193,11628760000.0,abundance,3370858000.0,abundance,sigma7147.70577_W34.8070059_l1e-04_h1e+06.txt
7147.70577,383.118685,0.0173214504480588,0.0464616240493174,0.036647062564987384,0.06738024257190843,11628760000.0,abundance,3370858000.0,abundance,sigma7147.70577_W383.118685_l1e-04_h1e+06.txt
7147.70577,5.10896977,0.017599580998019,0.02434594324481841,0.02394334768673206,0.02462684060539346,283240100.0,abundance,187452200.0,abundance,sigma7147.70577_W5.10896977_l1e-04_h1e+06.txt
7147.70577,56.2341325,0.0173204289509612,0.0461358426987879,0.03654313363333429,0.06752032439559469,11628760000.0,abundance,3370858000.0,abundance,sigma7147.70577_W56.2341325_l1e-04_h1e+06.txt
7147.70577,618.965819,0.0173209043219135,0.046437053661604354,0.03663901499853977,0.06749673773023918,11628760000.0,abundance,3370858000.0,abundance,sigma7147.70577_W618.965819_l1e-04_h1e+06.txt
7147.70577,8.25404185,0.0173885971728905,0.030991113013321695,0.0298131984138056,0.03237197631047413,977119400.0,abundance,646670900.0,abundance,sigma7147.70577_W8.25404185_l1e-04_h1e+06.txt
7147.70577,90.8517576,0.0173212499664098,0.04627931080868514,0.03655891800232912,0.06794373172484114,11628760000.0,abundance,3370858000.0,abundance,sigma7147.70577_W90.8517576_l1e-04_h1e+06.txt
71.70249,12.49625,9.073872756291508e-05,0.00014851832617540363,0.0001374745105706305,0.0001690312362707395,12975910.0,abundance,8680186.0,abundance,sigma71.70249_W12.49625_l1e-04_h1e+06.txt
7204.2,8.092965,0.0174169028364862,0.03083985307062599,0.02974452381648653,0.0320518078655008,977119400.0,abundance,646670900.0,abundance,sigma7204.2_W8.092965_l1e-04_h1e+06.txt
7216.61162,0.00316227766,9.264660172111361e-10,2.639830848465964e-08,2.6398306195868293e-08,2.6398310157936654e-08,0.001733939,abundance,0.001512882,abundance,sigma7216.61162_W0.00316227766_l1e-04_h1e+06.txt
7216.61162,0.00623357002,2.5368138327672076e-07,3.4784318429051444e-07,3.4784312177568224e-07,3.47843218025425e-07,0.02122613,abundance,0.01804085,abundance,sigma7216.61162_W0.00623357002_l1e-04_h1e+06.txt
7216.61162,0.0122877873,4.791854376068192e-06,3.5781674192262272e-06,3.5781674192262272e-06,3.5781679937600576e-06,0.2581652,abundance,0.2581652,abundance,sigma7216.61162_W0.0122877873_l1e-04_h1e+06.txt
7216.61162,0.0242220294,3.939665895829339e-05,2.6766343146829478e-05,2.6766343146829478e-05,2.6766354814457425e-05,2.961156,abundance,2.961156,abundance,sigma7216.61162_W0.0242220294_l1e-04_h1e+06.txt
7216.61162,0.0477471406,0.0002176763707949,0.00014582808796875416,0.00014582808796875416,0.0001458281865424822,37.36888,abundance,37.36888,abundance,sigma7216.61162_W0.0477471406_l1e-04_h1e+06.txt
7216.61162,0.0941204967,0.0008845446019732,0.0005911176234203978,0.0005911159572935084,0.0005911180120808124,511.9313,abundance,391.7781,abundance,sigma7216.61162_W0.0941204967_l1e-04_h1e+06.txt
7216.61162,0.185532951,0.0026332279180133,0.0017587102735994989,0.0017586902342698713,0.001758714686799166,5679.066,abundance,4236.243,abundance,sigma7216.61162_W0.185532951_l1e-04_h1e+06.txt
7216.61162,0.365727734,0.0061115931306233,0.004081017283312551,0.004081017283312551,0.004081189584408538,47707.04,abundance,47707.04,abundance,sigma7216.61162_W0.365727734_l1e-04_h1e+06.txt
7216.61162,0.72093272,0.0113372488888385,0.007569946029764746,0.007567416073229157,0.007570764438976193,547583.8,abundance,388311.0,abundance,sigma7216.61162_W0.72093272_l1e-04_h1e+06.txt
7216.61162,10.8853427,0.0173621506905669,0.03602795800804317,0.03215147369483628,0.038620108562247665,2230880000.0,abundance,977119400.0,abundance,sigma7216.61162_W10.8853427_l1e-04_h1e+06.txt
7216.61162,1258.92541,0.0173487859707463,0.04639861922945572,0.036663138689479055,0.06748840205693782,11628760000.0,abundance,3370858000.0,abundance,sigma7216.61162_W1258.92541_l1e-04_h1e+06.txt
7216.61162,1.42112271,0.0175731381902756,0.012155461469154128,0.012155461469154128,0.012166232802870935,4481364.0,abundance,4481364.0,abundance,sigma7216.61162_W1.42112271_l1e-04_h1e+06.txt
7216.61162,164.35748,0.0173479544158606,0.04636599542383161,0.03667587314389931,0.06787749992727299,11628760000.0,abundance,3370858000.0,abundance,sigma7216.61162_W164.35748_l1e-04_h1e+06.txt
7216.61162,21.4574914,0.0173508076241127,0.04582046261064863,0.03826088358994821,0.05992626518885533,7696071000.0,abundance,3370858000.0,abundance,sigma7216.61162_W21.4574914_l1e-04_h1e+06.txt
7216.61162,2.80135676,0.018464245272275,0.01774923618880591,0.01774923618880591,0.017853073952137113,35366440.0,abundance,35366440.0,abundance,sigma7216.61162_W2.80135676_l1e-04_h1e+06.txt
7216.61162,323.986054,0.0173488284768889,0.04641790623516658,0.036673686871749885,0.06732027131091568,11628760000.0,abundance,3370858000.0,abundance,sigma7216.61162_W323.986054_l1e-04_h1e+06.txt
7216.61162,42.2976062,0.0173492943797483,0.04639551384837459,0.03649099134216241,0.06770743714687329,11628760000.0,abundance,3370858000.0,abundance,sigma7216.61162_W42.2976062_l1e-04_h1e+06.txt
7216.61162,5.52211267,0.017575516819261,0.025178992529512553,0.0245344610735415,0.02577154261234364,283240100.0,abundance,187452200.0,abundance,sigma7216.61162_W5.52211267_l1e-04_h1e+06.txt
7216.61162,638.650355,0.0173486899285106,0.046436155520539237,0.03665638716771707,0.06752036553911553,11628760000.0,abundance,3370858000.0,abundance,sigma7216.61162_W638.650355_l1e-04_h1e+06.txt
7216.61162,83.3782223,0.0173485759456614,0.046295800559605714,0.03659277500809254,0.06793612527397772,11628760000.0,abundance,3370858000.0,abundance,sigma7216.61162_W83.3782223_l1e-04_h1e+06.txt
7.228703,0.01,6.360243276891769e-33,3.119202767181351e-32,3.119202767181351e-32,3.119202767181351e-32,0.003000941,array_max,0.003000941,array_max,sigma7.228703_W0.01_l1e-04_h1e+06.txt
7.257494,0.2483523,3.4732605356009253e-19,2.3260650849314664e-19,2.3260650849314664e-19,2.3260650849314664e-19,1591.256,array_max,1591.256,array_max,sigma7.257494_W0.2483523_l1e-04_h1e+06.txt
7266.316,0.07606371,0.0005950853122871,0.00039784579545538355,0.00039784579545538355,0.0003978462877058718,203.0287,abundance,203.0287,abundance,sigma7266.316_W0.07606371_l1e-02_h1e+06.txt
7274.692,0.01958533,2.1956335170348955e-05,1.5118048324157443e-05,1.5118041816643989e-05,1.5118050334307987e-05,1.565977,abundance,1.272698,abundance,sigma7274.692_W0.01958533_l1e-02_h1e+06.txt
728.2548,0.5686913,0.0001391056530285,9.298401174501599e-05,9.292812210750175e-05,9.300802690995186e-05,16301.27,abundance,11917.43,abundance,sigma728.2548_W0.5686913_l1e-04_h1e+06.txt
7.316263,35.24593,1.520605448859833e-08,3.013797642788982e-07,3.013797642788982e-07,3.0137976428188145e-07,15000000000.0,mass_ratio,15000000000.0,mass_ratio,sigma7.316263_W35.24593_l1e-04_h1e+06.txt
73.23926,5.133424,2.332043864407768e-05,1.495091363463393e-05,1.4009101959486382e-05,1.6527515608628075e-05,704467.2,abundance,486353.7,abundance,sigma73.23926_W5.133424_l1e-02_h1e+06.txt
7328.418,0.1179443,0.0013429585073427,0.0008972127592456489,0.0008972063940380881,0.000897214599003775,1044.804,abundance,792.6983,abundance,sigma7328.418_W0.1179443_l1e-02_h1e+06.txt
7341.28,0.01,2.384262371958224e-06,1.945632609858543e-06,1.945632609858543e-06,1.9456329459809692e-06,0.1187572,abundance,0.1187572,abundance,sigma7341.28_W0.01_l1e-04_h1e+06.txt
73.59491,3.233227,5.873801671142455e-06,3.6998966166638633e-06,3.291475326886431e-06,3.9382394328434845e-06,189695.7,abundance,93599.54,abundance,sigma73.59491_W3.233227_l1e-02_h1e+06.txt
741.5312,0.1644419,3.4959368628138533e-06,2.3369681273628176e-06,2.3365247559930535e-06,2.3371705163450757e-06,211.6378,abundance,162.13,abundance,sigma741.5312_W0.1644419_l1e-04_h1e+06.txt
7416.572,0.1750194,0.0025258151589607,0.001687029062241793,0.0016870142203749842,0.0016870326255856638,4876.641,abundance,3644.569,abundance,sigma7416.572_W0.1750194_l1e-02_h1e+06.txt
745.5611,0.01,6.741803986940526e-12,6.625331703648833e-12,6.617706529512614e-12,6.632343463038141e-12,0.004142838,abundance,0.003539767,abundance,sigma745.5611_W0.01_l1e-04_h1e+06.txt
745.7646,0.1283882,1.4832744016962817e-06,9.914504170826585e-07,9.912060529840378e-07,9.915832004485658e-07,77.39169,abundance,59.84883,abundance,sigma745.7646_W0.1283882_l1e-04_h1e+06.txt
7472.72,0.03199223,9.217991916979212e-05,6.208827694656264e-05,6.208827694656264e-05,6.208830259803031e-05,8.941535,abundance,8.941535,abundance,sigma7472.72_W0.03199223_l1e-02_h1e+06.txt
749.894209,0.0134339933,5.3838204434278335e-11,3.991053706152323e-11,3.989065452615867e-11,3.9930668211599104e-11,0.01452467,abundance,0.01226232,abundance,sigma749.894209_W0.0134339933_l1e-04_h1e+06.txt
7498.94209,0.0134339933,7.582695478728367e-06,5.519331421781155e-06,5.519330350371852e-06,5.519331816241596e-06,0.4207358,abundance,0.3468583,abundance,sigma7498.94209_W0.0134339933_l1e-04_h1e+06.txt
74989.4209,0.0134339933,0.0019655862487698,0.0015334018120958825,0.0015334017873412534,0.0015334018177998049,5.754339,abundance,4.637517,abundance,sigma74989.4209_W0.0134339933_l1e-04_h1e+06.txt
7498.94209,0.016155981,1.360827508691718e-05,9.574785719993763e-06,9.574785719993763e-06,9.574787543039487e-06,0.7339579,abundance,0.7339579,abundance,sigma7498.94209_W0.016155981_l1e-04_h1e+06.txt
749.894209,0.0180472177,2.5484160425733795e-10,1.7585650142057054e-10,1.7579166611544527e-10,1.7591690137310854e-10,0.04609937,abundance,0.03847094,abundance,sigma749.894209_W0.0180472177_l1e-04_h1e+06.txt
7498.94209,0.0180472177,1.904429814013442e-05,1.3219323704312102e-05,1.3219319994292747e-05,1.321932494577376e-05,1.252747,abundance,1.021101,abundance,sigma7498.94209_W0.0180472177_l1e-04_h1e+06.txt
74989.4209,0.0180472177,0.0028749521246394,0.002143884525255796,0.002143884525255796,0.0021438845726209654,14.53567,abundance,14.53567,abundance,sigma74989.4209_W0.0180472177_l1e-04_h1e+06.txt
749.894209,0.01,6.964214619657005e-12,6.840125105302949e-12,6.832323981655569e-12,6.847302742034302e-12,0.004183647,abundance,0.00357502,abundance,sigma749.894209_W0.01_l1e-04_h1e+06.txt
7498.94209,0.01,2.606019856588302e-06,2.124717091768312e-06,2.124717091768312e-06,2.124717459937827e-06,0.1207616,abundance,0.1207616,abundance,sigma7498.94209_W0.01_l1e-04_h1e+06.txt
74989.4209,0.01,0.0012532387921739,0.0010509710726747353,0.0010509710572728594,0.0010509710751721536,1.874468,abundance,1.528292,abundance,sigma74989.4209_W0.01_l1e-04_h1e+06.txt
749.894209,0.0242446202,1.1668710591049084e-09,7.862909504596494e-10,7.860554281030941e-10,7.864409580985778e-10,0.1532621,abundance,0.126428,abundance,sigma749.894209_W0.0242446202_l1e-04_h1e+06.txt
74989.4209,0.0242446202,0.0039344510390928,0.0028529739953496156,0.0028529736696805757,0.002852974063329182,46.27309,abundance,36.45698,abundance,sigma74989.4209_W0.0242446202_l1e-04_h1e+06.txt
7498.94209,0.0261015722,5.441395026687574e-05,3.6869132508595746e-05,3.6869114958934315e-05,3.686913779956515e-05,4.810194,abundance,3.866452,abundance,sigma7498.94209_W0.0261015722_l1e-04_h1e+06.txt
749.894209,0.0325702066,4.899996045582039e-09,3.2810776219103713e-09,3.2801161625552444e-09,3.281897532709469e-09,0.4335951,abundance,0.3535781,abundance,sigma749.894209_W0.0325702066_l1e-04_h1e+06.txt
