sigma,omega,fdm_trap,fdm_vegas,meq_vegas,Q_f,Q_m,M_lo,M_hi,file
6.005145,0.01,9.665040678051406e-34,9.665015752014649e-34,0.00012275813697317097,0.27787175190621194,0.27787175190621194,0.0001,0.002235651,/data/homezvol0/jgpaine/sashimi+DD/LSST1/sigma6.005145_W0.01_l1e-04_h1e+06.txt
600.9779,7.511465,0.005331295819028922,0.0053312959987857666,13608.786834982213,0.054742999038262796,0.054742999038262796,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/LSST2/sigma600.9779_W7.511465_l1e-04_h1e+06.txt
601.1653,0.1685876,1.5619578873972977e-06,1.5619526971457304e-06,1.301726057401369,0.1408882828564325,0.09560015906169586,0.0001,39204.75,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma601.1653_W0.1685876_l1e-02_h1e+06.txt
6025.571,0.1292286,0.0010840562778673022,0.0010840585306135563,0.4403285974420446,0.10988017811876236,0.10988017811876236,0.0001,134920.8,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma6025.571_W0.1292286_l1e-04_h1e+06.txt
605.0246,0.1270053,5.566331621974903e-07,5.566313920070714e-07,0.5297789664682252,0.6095907245689922,0.509172684087689,0.0001,13343.2,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma605.0246_W0.1270053_l1e-04_h1e+06.txt
6065.292,0.1369569,0.0012121732514780341,0.0012121661664262675,0.5071464071785095,0.3154885308631643,0.3154885308631643,0.0001,168355.5,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma6065.292_W0.1369569_l1e-04_h1e+06.txt
6.077429,0.2098523,2.3822217556741374e-20,2.3822203928521296e-20,0.7187882674877079,0.6886429300548601,0.5720273508347796,0.0001,663.6903,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma6.077429_W0.2098523_l1e-04_h1e+06.txt
60.85086,14.33619,6.043743058296251e-05,6.0437451395382e-05,145182.37044760765,0.6370922692311153,0.4320273036391439,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma60.85086_W14.33619_l1e-02_h1e+06.txt
6098.667,0.01,1.1219443653739844e-06,1.1219452957514462e-06,0.0005233568184979306,0.8799072200986194,0.597357917181611,0.0001,7.654846,/data/homezvol0/jgpaine/sashimi+DD/LSST1/sigma6098.667_W0.01_l1e-04_h1e+06.txt
6102.562,0.1156525,0.000914707954046404,0.0009147073256053111,0.3309560930336533,0.6197832806002757,0.43639331605205745,0.0001,90079.79,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma6102.562_W0.1156525_l1e-02_h1e+06.txt
61.19136,6.119823,1.8245826688333046e-05,1.8245815646639316e-05,55920.897672189414,0.483856427316405,0.483856427316405,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma61.19136_W6.119823_l1e-02_h1e+06.txt
61.44638,0.1451798,8.718405592998236e-13,8.718376943476341e-13,0.4178231240631848,0.6115660928688536,0.6115660928688536,0.0001,2058.653,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma61.44638_W0.1451798_l1e-04_h1e+06.txt
616.9622,0.515463,6.358937132954784e-05,6.358947945696964e-05,41.65890366990174,0.17168340314843397,0.17168340314843397,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma616.9622_W0.515463_l1e-02_h1e+06.txt
6189.65819,0.016155981,6.803466186914055e-06,6.803446302291621e-06,0.0015439749960676555,0.43338916817251794,0.43338916817251794,0.0001,49.71978,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W0.016155981_l1e-04_h1e+06.txt
6189.65819,0.01,1.1977412160462726e-06,1.1977454098999325e-06,0.0005263792880978455,0.5655525292109445,0.5655525292109445,0.0001,7.778598,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W0.01_l1e-04_h1e+06.txt
6189.65819,0.0261015722,2.958400517322918e-05,2.9584072170128435e-05,0.005474118443152188,0.9638629623406711,0.7520014758096015,0.0001,314.5109,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W0.0261015722_l1e-04_h1e+06.txt
6189.65819,0.0421696503,0.0001070415887741006,0.00010704167168844818,0.020915996851785752,0.9823188705826817,0.22613998902587804,0.0001,1974.107,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W0.0421696503_l1e-04_h1e+06.txt
6189.65819,0.0681292069,0.00032804595236365485,0.0003280451223531074,0.07973718572508173,0.2246570200239089,0.09559965603652834,0.0001,12311.25,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W0.0681292069_l1e-04_h1e+06.txt
6189.65819,0.110069417,0.0008618545944955978,0.0008618547910799032,0.2897866708099115,0.26806742958046165,0.26806742958046165,0.0001,75251.48,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W0.110069417_l1e-04_h1e+06.txt
6189.65819,0.177827941,0.0019462229895787454,0.001946221332700758,0.9663491503102702,0.3413229575026234,0.3413229575026234,0.0001,458187.3,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W0.177827941_l1e-04_h1e+06.txt
6189.65819,0.287298483,0.003827625017709271,0.003827629720880954,2.8863449122719267,0.18420503903102758,0.18420503903102758,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W0.287298483_l1e-04_h1e+06.txt
6189.65819,0.464158883,0.006667325947623148,0.006667322348370275,7.60118225518499,0.4037433634950909,0.4037433634950909,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W0.464158883_l1e-04_h1e+06.txt
6189.65819,0.749894209,0.01046794776903277,0.010467942174453564,17.526762913622,0.4991563116366887,0.27284130554139524,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W0.749894209_l1e-04_h1e+06.txt
6189.65819,1000.0,0.01689837530736394,0.016898345895125722,44.318139285811505,0.4882337827801164,0.3074228134696366,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W1000.0_l1e-04_h1e+06.txt
6189.65819,1.21152766,0.0150338371952905,0.015033873296539215,35.20660448987089,0.22357886421941311,0.22357886421941311,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W1.21152766_l1e-04_h1e+06.txt
6189.65819,13.3352143,0.016920980828597543,0.016920986926296264,44.4306953024988,0.10547470571951846,0.10547470571951846,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W13.3352143_l1e-04_h1e+06.txt
6189.65819,146.779927,0.016898503861669665,0.016898506384106206,44.319128618751854,0.03914435956460146,0.03914435956460146,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W146.779927_l1e-04_h1e+06.txt
6189.65819,1.95734178,0.01805545276859436,0.01805546115284994,50.45838902023518,0.36943816673770125,0.3676912733661716,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W1.95734178_l1e-04_h1e+06.txt
6189.65819,21.5443469,0.01690899285616649,0.01690897594954208,44.37206413579371,0.30633885500248126,0.2797202047417366,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W21.5443469_l1e-04_h1e+06.txt
6189.65819,237.137371,0.0168986434875434,0.016898657846489782,44.31983050436829,0.39232304622423786,0.39232304622423786,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W237.137371_l1e-04_h1e+06.txt
6189.65819,3.16227766,0.01791241778726382,0.01791240255831067,49.7071968227795,0.7224780754367686,0.40445668698931136,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W3.16227766_l1e-04_h1e+06.txt
6189.65819,34.8070059,0.01690120820247545,0.01690120153127344,44.33222059252649,0.2018433372084795,0.2018433372084795,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W34.8070059_l1e-04_h1e+06.txt
6189.65819,383.118685,0.01689865112295149,0.016898651836343263,44.31970422781986,0.435728906640068,0.12410983099078622,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W383.118685_l1e-04_h1e+06.txt
6189.65819,5.10896977,0.017227775559081917,0.017227767529903217,46.03415459563473,0.7362058739996236,0.7362058739996236,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W5.10896977_l1e-04_h1e+06.txt
6189.65819,56.2341325,0.016899043256199,0.016899031446090968,44.32156512173681,0.19458338434301564,0.19458338434301564,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W56.2341325_l1e-04_h1e+06.txt
6189.65819,618.965819,0.016898610015903835,0.016898608220453054,44.31956180369114,0.46837528743042234,0.414252343263126,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W618.965819_l1e-04_h1e+06.txt
6189.65819,8.25404185,0.016964811276984768,0.016964774862083594,44.65834312970853,0.617824590015922,0.17237754717984544,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W8.25404185_l1e-04_h1e+06.txt
6189.65819,90.8517576,0.01689828403173886,0.0168982526112095,44.3173672858512,0.9512861991816721,0.5003555466175038,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6189.65819_W90.8517576_l1e-04_h1e+06.txt
619.3645,0.01,2.215461317294352e-12,2.2154635443435136e-12,0.0002735728997421494,0.18751347262010948,0.18751347262010948,0.0001,0.7165054,/data/homezvol0/jgpaine/sashimi+DD/LSST1/sigma619.3645_W0.01_l1e-04_h1e+06.txt
6198.061,0.03811742,8.232262296720349e-05,8.232248156424566e-05,0.015598517067702971,0.8985708950967201,0.20265814402726542,0.0001,1341.39,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma6198.061_W0.03811742_l1e-02_h1e+06.txt
62.89047,0.0576418,3.55697803967157e-15,3.556965194109169e-15,0.020847275702773133,0.6411012286019397,0.3771099407977728,0.0001,58.02807,/data/homezvol0/jgpaine/sashimi+DD/LSST2/sigma62.89047_W0.0576418_l1e-04_h1e+06.txt
62.90102,0.01,1.9001273816147627e-21,1.9001287602973862e-21,0.0001710346925634679,0.49493399922076176,0.2002722714686337,0.0001,0.0553937,/data/homezvol0/jgpaine/sashimi+DD/LSST1/sigma62.90102_W0.01_l1e-04_h1e+06.txt
6309.57344,0.00316227766,3.5383634066343227e-10,3.5383540135972365e-10,0.0001417011681069447,0.6471992318112877,0.646062022251752,0.0001,0.09060725,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W0.00316227766_l1e-04_h1e+06.txt
6309.57344,0.00623357002,1.3784722256147825e-07,1.3784679590014086e-07,0.0002452933676914017,0.07124146181179554,0.07124146181179554,0.0001,1.271595,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W0.00623357002_l1e-04_h1e+06.txt
6309.57344,0.0122877873,2.8041365062666367e-06,2.8041443798047166e-06,0.0008100486513568248,0.6610038823161888,0.06201114723226773,0.0001,17.63781,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W0.0122877873_l1e-04_h1e+06.txt
6309.57344,0.0242220294,2.529239912147086e-05,2.5292362712354795e-05,0.004456152135566559,0.36226773334842377,0.36226773334842377,0.0001,240.4057,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W0.0242220294_l1e-04_h1e+06.txt
6309.57344,0.0477471406,0.0001524238718202633,0.00015242400479628584,0.0293926078764826,0.3759583784721514,0.3759583784721514,0.0001,3228.49,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W0.0477471406_l1e-04_h1e+06.txt
6309.57344,0.0941204967,0.0006622259671898513,0.0006622252475897162,0.18850535672259297,0.6424603731713348,0.1073852741010596,0.0001,42456.34,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W0.0941204967_l1e-04_h1e+06.txt
6309.57344,0.185532951,0.00213738043299567,0.002137379403834608,1.0490346111930995,0.8569171707903342,0.7481117836375416,0.0001,542972.3,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W0.185532951_l1e-04_h1e+06.txt
6309.57344,0.365727734,0.00523594493261495,0.005235950738546836,4.646098594771933,0.9562499965926506,0.26434112217196787,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W0.365727734_l1e-04_h1e+06.txt
6309.57344,0.72093272,0.010280330009261106,0.01028031000165423,15.903262472452772,0.5793032173845475,0.002828346351194297,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W0.72093272_l1e-04_h1e+06.txt
6309.57344,10.8853427,0.016999647253248738,0.016999616991211754,42.127275188330934,0.9803513536973429,0.17975110287440502,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W10.8853427_l1e-04_h1e+06.txt
6309.57344,1258.92541,0.016957607970086153,0.016957604587337183,41.922160615431814,0.3506782432700979,0.3506782432700979,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W1258.92541_l1e-04_h1e+06.txt
6309.57344,1.42112271,0.01655790308390125,0.016557904701353043,39.99795949216092,0.9346598159374557,0.42271807349137847,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W1.42112271_l1e-04_h1e+06.txt
6309.57344,164.35748,0.016956784211745696,0.016956783279339117,41.918049380253656,0.5912694368818845,0.2936355711405251,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W164.35748_l1e-04_h1e+06.txt
6309.57344,21.4574914,0.016963520325960074,0.016963509697380905,41.95173342028863,0.8582446341739987,0.5864993273369317,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W21.4574914_l1e-04_h1e+06.txt
6309.57344,2.80135676,0.018181851151971858,0.018181817308309384,48.090297411096955,0.9380850529143347,0.6878908474305554,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W2.80135676_l1e-04_h1e+06.txt
6309.57344,323.986054,0.016957081471795095,0.016957088622175456,41.91994830044076,0.07092693592528831,0.07092693592528831,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W323.986054_l1e-04_h1e+06.txt
6309.57344,42.2976062,0.016957902886500117,0.016957901907773142,41.92532135937537,0.2422178702209011,0.2422178702209011,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W42.2976062_l1e-04_h1e+06.txt
6309.57344,5.52211267,0.017209103462485845,0.01720907607575774,43.157940148644336,0.5550816648570753,0.1504078287656786,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W5.52211267_l1e-04_h1e+06.txt
6309.57344,638.650355,0.016957492108804026,0.016957461784979835,41.921262514864715,0.5430405130592181,0.32222791886938174,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W638.650355_l1e-04_h1e+06.txt
6309.57344,83.3782223,0.01695740859611863,0.01695744197038723,41.921900817226295,0.24449709836010966,0.08445129516999937,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A12_bound/sigma6309.57344_W83.3782223_l1e-04_h1e+06.txt
6326.92,0.1459934,0.001463969910904403,0.001463968148920569,0.5823711168923682,0.6739124543204441,0.10480577032150988,0.0001,224028.0,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma6326.92_W0.1459934_l1e-04_h1e+06.txt
63.44568,2.003495,5.372822288736314e-07,5.372835283233912e-07,2240.056714264918,0.625028199214656,0.32047887779829143,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma63.44568_W2.003495_l1e-02_h1e+06.txt
6.388062,0.01,2.1260344134164083e-33,2.126034401126094e-33,0.00013118659706147788,0.9671951071536848,0.3188588126574564,0.0001,0.002472642,/data/homezvol0/jgpaine/sashimi+DD/LSST1/sigma6.388062_W0.01_l1e-04_h1e+06.txt
644.2071,0.1137726,4.877130059223624e-07,4.877141029367775e-07,0.3768587964867914,0.41458810566356796,0.41458810566356796,0.0001,9369.847,/data/homezvol0/jgpaine/sashimi+DD/band15/sigma644.2071_W0.1137726_l1e-04_h1e+06.txt
644.9221,1.502599,0.0009196848351526818,0.000919685627589751,874.3714894770238,0.5039271184794825,0.25673895471829206,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma644.9221_W1.502599_l1e-02_h1e+06.txt
645.0807,2.409734,0.0021984601436650744,0.0021984605366614216,2973.949072569224,0.4191911620835387,0.4191911620835387,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma645.0807_W2.409734_l1e-02_h1e+06.txt
6487.547,0.01,1.4646810530897613e-06,1.46467864633367e-06,0.0005331476331127504,0.6183295109433902,0.518887431296035,0.0001,8.176524,/data/homezvol0/jgpaine/sashimi+DD/LSST1/sigma6487.547_W0.01_l1e-04_h1e+06.txt
6493.81632,0.016155981,8.136902152512892e-06,8.136889320676506e-06,0.0015638716730721877,0.8002513216437331,0.8002513216437331,0.0001,52.28055,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W0.016155981_l1e-04_h1e+06.txt
6493.81632,0.01,1.4688235476135297e-06,1.46882432465463e-06,0.0005334887456302594,0.9600265089082108,0.6881222634305171,0.0001,8.176524,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W0.01_l1e-04_h1e+06.txt
6493.81632,0.0261015722,3.459549458078534e-05,3.459531252105913e-05,0.005502392056021042,0.7373736360715428,0.17184314397157396,0.0001,328.4073,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W0.0261015722_l1e-04_h1e+06.txt
6493.81632,0.0421696503,0.00012241886558674595,0.00012241887537996823,0.020827124742905698,0.606206745900905,0.606206745900905,0.0001,2059.464,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W0.0421696503_l1e-04_h1e+06.txt
6493.81632,0.0681292069,0.0003687194044364073,0.00036871998211343235,0.07871937047092682,0.5792766961153157,0.35798075009597696,0.0001,12831.85,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W0.0681292069_l1e-04_h1e+06.txt
6493.81632,0.110069417,0.0009484787180037357,0.0009484726869680202,0.2822483029287523,0.41080603291092865,0.41080603291092865,0.0001,79122.81,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W0.110069417_l1e-04_h1e+06.txt
6493.81632,0.177827941,0.0021020097966467483,0.0021020203761747736,0.9281521286626725,0.03910352610012231,0.03910352610012231,0.0001,482419.3,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W0.177827941_l1e-04_h1e+06.txt
6493.81632,0.287298483,0.004069029434462386,0.004069035149773899,2.728726660963475,0.14818833323494912,0.14818833323494912,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W0.287298483_l1e-04_h1e+06.txt
6493.81632,0.464158883,0.006990785684451975,0.006990768265728259,7.071138982314584,0.3345137821624852,0.3345137821624852,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W0.464158883_l1e-04_h1e+06.txt
6493.81632,0.749894209,0.010848330204491153,0.010848331002108776,16.031899443364406,0.009844569983387235,0.009844569983387235,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W0.749894209_l1e-04_h1e+06.txt
6493.81632,1000.0,0.01704023456797432,0.017040231812898952,38.55001680723662,0.7051328765419287,0.7051328765419287,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W1000.0_l1e-04_h1e+06.txt
6493.81632,1.21152766,0.015410706578697034,0.015410719156205508,31.62488755692451,0.3014032254307214,0.3014032254307214,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W1.21152766_l1e-04_h1e+06.txt
6493.81632,13.3352143,0.01705540510523185,0.01705538810329226,38.61956774594707,0.49989070758983933,0.49989070758983933,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W13.3352143_l1e-04_h1e+06.txt
6493.81632,146.779927,0.017040941469549455,0.017040959424897254,38.55317228646414,0.7119524611309657,0.7109074150277579,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W146.779927_l1e-04_h1e+06.txt
6493.81632,1.95734178,0.01826064504944174,0.018260678471066577,44.17879727771068,0.38729769775467504,0.38729769775467504,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W1.95734178_l1e-04_h1e+06.txt
6493.81632,21.5443469,0.017046404043805495,0.01704642642207108,38.57694557355033,0.9456925102152978,0.22120745174619302,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W21.5443469_l1e-04_h1e+06.txt
6493.81632,237.137371,0.017040573171952803,0.01704055042814876,38.55131758609308,0.5618374372814146,0.26296335295894246,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W237.137371_l1e-04_h1e+06.txt
6493.81632,3.16227766,0.01801205883668889,0.018012032276590012,43.01093843198679,0.4885803384640166,0.429911367726202,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W3.16227766_l1e-04_h1e+06.txt
6493.81632,34.8070059,0.01704580103878883,0.017045802441365932,38.57456447683038,0.2526783089094123,0.2526783089094123,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W34.8070059_l1e-04_h1e+06.txt
6493.81632,383.118685,0.017039732219112876,0.017039728963031117,38.54755233395931,0.8699411831454691,0.2685961136695313,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma6493.81632_W383.118685_l1e-04_h1e+06.txt
